id,page_id,position,block_type,text_body,image_asset_id,image_alt,video_asset_id,video_duration_sec,embed_url
11979,2411,1,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
11980,2411,2,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
11981,2411,3,image,,2635,Descriptive typography placeholder text for asset 2635,,,
11982,2411,4,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
11983,2411,5,image,,1465,Descriptive typography placeholder text for asset 1465,,,
11984,2412,1,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
11985,2412,2,embed,,,,,,https://player.vimeo.com/video/76979870
11986,2412,3,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
11987,2413,1,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
11988,2413,2,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
11989,2413,3,image,,1239,Descriptive typography placeholder text for asset 1239,,,
11990,2413,4,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
11991,2413,5,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
11992,2414,1,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
11993,2414,2,embed,,,,,,https://slideshare.net/embed/123
11994,2414,3,video,,,,4465,490,
11995,2414,4,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
11996,2415,1,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
11997,2415,2,embed,,,,,,https://www.youtube.com/embed/dQw4w9WgXcQ
11998,2415,3,video,,,,4984,313,
11999,2415,4,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12000,2415,5,video,,,,173,429,
12001,2416,1,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12002,2416,2,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12003,2416,3,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12004,2416,4,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12005,2416,5,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12006,2417,1,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12007,2417,2,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12008,2417,3,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12009,2417,4,video,,,,1613,345,
12010,2417,5,video,,,,1218,440,
12011,2417,6,video,,,,4947,503,
12012,2418,1,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12013,2418,2,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12014,2418,3,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12015,2419,1,video,,,,3565,400,
12016,2419,2,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12017,2419,3,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12018,2419,4,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12019,2419,5,image,,3784,Descriptive typography placeholder text for asset 3784,,,
12020,2419,6,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12021,2420,1,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12022,2420,2,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12023,2420,3,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12024,2421,1,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12025,2421,2,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12026,2421,3,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12027,2421,4,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12028,2421,5,video,,,,911,344,
12029,2421,6,embed,,,,,,https://slideshare.net/embed/123
12030,2421,7,video,,,,2534,598,
12031,2422,1,video,,,,2838,274,
12032,2422,2,embed,,,,,,https://player.vimeo.com/video/76979870
12033,2422,3,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12034,2422,4,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12035,2423,1,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12036,2423,2,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12037,2423,3,image,,3133,Descriptive typography placeholder text for asset 3133,,,
12038,2424,1,video,,,,1663,30,
12039,2424,2,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12040,2424,3,embed,,,,,,https://player.vimeo.com/video/76979870
12041,2424,4,image,,1410,Descriptive typography placeholder text for asset 1410,,,
12042,2424,5,image,,1403,Descriptive typography placeholder text for asset 1403,,,
12043,2424,6,video,,,,3023,23,
12044,2424,7,image,,4128,Descriptive typography placeholder text for asset 4128,,,
12045,2425,1,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12046,2425,2,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12047,2425,3,image,,1255,Descriptive typography placeholder text for asset 1255,,,
12048,2425,4,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12049,2425,5,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12050,2425,6,video,,,,4357,395,
12051,2426,1,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12052,2426,2,image,,2792,Descriptive typography placeholder text for asset 2792,,,
12053,2426,3,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12054,2426,4,video,,,,2495,193,
12055,2426,5,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12056,2426,6,embed,,,,,,https://player.vimeo.com/video/76979870
12057,2427,1,image,,3773,Descriptive typography placeholder text for asset 3773,,,
12058,2427,2,image,,2685,Descriptive typography placeholder text for asset 2685,,,
12059,2427,3,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12060,2427,4,image,,4287,Descriptive typography placeholder text for asset 4287,,,
12061,2428,1,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12062,2428,2,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12063,2428,3,image,,450,Descriptive typography placeholder text for asset 450,,,
12064,2429,1,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12065,2429,2,image,,668,Descriptive typography placeholder text for asset 668,,,
12066,2429,3,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12067,2429,4,image,,178,Descriptive typography placeholder text for asset 178,,,
12068,2429,5,video,,,,267,75,
12069,2429,6,image,,4475,Descriptive typography placeholder text for asset 4475,,,
12070,2429,7,video,,,,647,415,
12071,2430,1,image,,1497,Descriptive typography placeholder text for asset 1497,,,
12072,2430,2,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12073,2430,3,video,,,,3179,187,
12074,2430,4,image,,852,Descriptive typography placeholder text for asset 852,,,
12075,2430,5,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12076,2430,6,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12077,2431,1,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12078,2431,2,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12079,2431,3,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12080,2432,1,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12081,2432,2,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12082,2432,3,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12083,2432,4,video,,,,2075,90,
12084,2432,5,image,,3637,Descriptive typography placeholder text for asset 3637,,,
12085,2433,1,image,,4641,Descriptive typography placeholder text for asset 4641,,,
12086,2433,2,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12087,2433,3,image,,632,Descriptive typography placeholder text for asset 632,,,
12088,2433,4,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12089,2433,5,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12090,2433,6,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12091,2434,1,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12092,2434,2,image,,2257,Descriptive typography placeholder text for asset 2257,,,
12093,2434,3,video,,,,2262,228,
12094,2434,4,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12095,2434,5,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12096,2434,6,image,,3389,Descriptive typography placeholder text for asset 3389,,,
12097,2435,1,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12098,2435,2,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12099,2435,3,image,,675,Descriptive typography placeholder text for asset 675,,,
12100,2435,4,image,,2567,Descriptive typography placeholder text for asset 2567,,,
12101,2435,5,text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.",,,,,
12102,2435,6,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12103,2436,1,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12104,2436,2,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12105,2436,3,video,,,,720,25,
12106,2437,1,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12107,2437,2,embed,,,,,,https://www.youtube.com/embed/dQw4w9WgXcQ
12108,2437,3,embed,,,,,,https://player.vimeo.com/video/76979870
12109,2438,1,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12110,2438,2,embed,,,,,,https://slideshare.net/embed/123
12111,2438,3,image,,3540,Descriptive typography placeholder text for asset 3540,,,
12112,2438,4,video,,,,486,221,
12113,2439,1,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12114,2439,2,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12115,2439,3,embed,,,,,,https://player.vimeo.com/video/76979870
12116,2439,4,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
12117,2439,5,image,,3357,Descriptive typography placeholder text for asset 3357,,,
12118,2439,6,image,,1410,Descriptive typography placeholder text for asset 1410,,,
12119,2440,1,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12120,2440,2,embed,,,,,,https://slideshare.net/embed/123
12121,2440,3,image,,997,Descriptive typography placeholder text for asset 997,,,
12122,2440,4,image,,1248,Descriptive typography placeholder text for asset 1248,,,
12123,2440,5,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12124,2440,6,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12125,2441,1,text,"Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam.",,,,,
12126,2441,2,text,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,,,
12127,2441,3,image,,3094,Descriptive typography placeholder text for asset 3094,,,
12128,2441,4,image,,4022,Descriptive typography placeholder text for asset 4022,,,
12129,2441,5,image,,3934,Descriptive typography placeholder text for asset 3934,,,
12130,2441,6,text,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,,,,,
12131,2441,7,text,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",,,,,
