review_id,customer_id,product_id,rating,review_text,review_date
1466,335,964,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1466.,2024-07-23
1467,1196,1435,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1467.,2023-03-08
1468,2208,1046,3,Automated transactional reference evaluation text for product segment index tracking verification profile 1468.,2025-01-26
1469,1340,1013,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1469.,2023-10-22
1470,851,994,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1470.,2025-01-14
1471,124,929,2,Automated transactional reference evaluation text for product segment index tracking verification profile 1471.,2024-08-10
1472,1105,685,2,Automated transactional reference evaluation text for product segment index tracking verification profile 1472.,2025-10-26
1473,1614,751,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1473.,2022-09-24
1474,291,554,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1474.,2023-09-28
1475,1931,458,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1475.,2025-04-23
1476,2197,329,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1476.,2024-11-30
1477,1630,1361,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1477.,2025-10-03
1478,1651,1329,3,Automated transactional reference evaluation text for product segment index tracking verification profile 1478.,2021-08-18
1479,918,1066,3,Automated transactional reference evaluation text for product segment index tracking verification profile 1479.,2022-01-16
1480,1489,386,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1480.,2023-09-15
1481,2483,684,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1481.,2022-03-07
1482,2252,444,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1482.,2022-10-09
1483,1621,413,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1483.,2024-04-08
1484,159,1249,2,Automated transactional reference evaluation text for product segment index tracking verification profile 1484.,2022-03-17
1485,1341,1431,4,Automated transactional reference evaluation text for product segment index tracking verification profile 1485.,2025-09-06
1486,2463,673,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1486.,2024-05-11
1487,11,906,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1487.,2021-02-16
1488,638,417,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1488.,2023-11-02
1489,836,523,5,Automated transactional reference evaluation text for product segment index tracking verification profile 1489.,2022-07-29
1490,19,477,2,Automated transactional reference evaluation text for product segment index tracking verification profile 1490.,2021-10-16
