id,site_id,name,utm_code,started_at,ended_at
2603,1302,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_1302_1,2026-06-01 18:12:25,2026-06-05 16:22:51
2604,1302,Campaign Newsletter AFFILIATE Q1,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_1302_2,2026-05-31 17:31:54,2026-06-08 01:31:42
2605,1303,Campaign Twitter CPC Q1,utm_source=twitter&utm_medium=cpc&utm_campaign=run_1303_1,2026-06-07 06:05:00,
2606,1303,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_1303_2,2026-06-05 23:21:40,
2607,1304,Campaign Facebook CPC Q3,utm_source=facebook&utm_medium=cpc&utm_campaign=run_1304_1,2026-05-30 01:14:48,
2608,1304,Campaign Partner DISPLAY Q2,utm_source=partner&utm_medium=display&utm_campaign=run_1304_2,2026-06-05 09:14:26,2026-06-11 15:18:32
2609,1305,Campaign Linkedin AFFILIATE Q4,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_1305_1,2026-06-09 14:28:46,2026-06-18 16:39:51
2610,1305,Campaign Linkedin EMAIL Q3,utm_source=linkedin&utm_medium=email&utm_campaign=run_1305_2,2026-06-04 10:47:04,2026-06-12 12:36:55
2611,1306,Campaign Google CPC Q1,utm_source=google&utm_medium=cpc&utm_campaign=run_1306_1,2026-05-30 01:06:00,2026-06-05 06:34:32
2612,1306,Campaign Facebook AFFILIATE Q1,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_1306_2,2026-06-08 00:29:39,
2613,1307,Campaign Partner EMAIL Q2,utm_source=partner&utm_medium=email&utm_campaign=run_1307_1,2026-06-06 18:47:31,
2614,1307,Campaign Google AFFILIATE Q2,utm_source=google&utm_medium=affiliate&utm_campaign=run_1307_2,2026-05-30 19:29:54,
2615,1308,Campaign Twitter DISPLAY Q2,utm_source=twitter&utm_medium=display&utm_campaign=run_1308_1,2026-05-29 10:53:40,
2616,1308,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_1308_2,2026-05-31 11:01:32,2026-06-05 20:42:38
2617,1309,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_1309_1,2026-06-01 17:04:42,2026-06-09 10:38:10
2618,1309,Campaign Google CPC Q3,utm_source=google&utm_medium=cpc&utm_campaign=run_1309_2,2026-05-30 09:10:59,
2619,1310,Campaign Facebook EMAIL Q3,utm_source=facebook&utm_medium=email&utm_campaign=run_1310_1,2026-05-31 07:54:25,2026-06-04 04:53:00
2620,1310,Campaign Partner CPC Q3,utm_source=partner&utm_medium=cpc&utm_campaign=run_1310_2,2026-05-29 21:03:35,
2621,1311,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_1311_1,2026-05-30 01:13:42,
2622,1311,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_1311_2,2026-05-29 14:04:51,2026-06-07 05:54:43
2623,1312,Campaign Google EMAIL Q2,utm_source=google&utm_medium=email&utm_campaign=run_1312_1,2026-05-29 05:03:59,2026-06-01 08:25:04
2624,1312,Campaign Facebook AFFILIATE Q4,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_1312_2,2026-06-07 13:24:25,
2625,1313,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_1313_1,2026-06-04 21:36:09,2026-06-09 09:24:14
2626,1313,Campaign Google SOCIAL Q1,utm_source=google&utm_medium=social&utm_campaign=run_1313_2,2026-06-04 18:54:44,2026-06-08 18:54:36
2627,1314,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_1314_1,2026-05-30 15:48:47,2026-06-05 12:00:03
2628,1314,Campaign Twitter AFFILIATE Q2,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_1314_2,2026-06-02 19:40:49,2026-06-09 05:02:49
2629,1315,Campaign Partner CPC Q1,utm_source=partner&utm_medium=cpc&utm_campaign=run_1315_1,2026-06-03 04:14:14,
2630,1315,Campaign Newsletter AFFILIATE Q4,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_1315_2,2026-06-01 18:30:12,2026-06-10 01:05:28
2631,1316,Campaign Facebook SOCIAL Q3,utm_source=facebook&utm_medium=social&utm_campaign=run_1316_1,2026-06-04 00:32:18,2026-06-13 20:14:53
2632,1316,Campaign Google SOCIAL Q3,utm_source=google&utm_medium=social&utm_campaign=run_1316_2,2026-06-05 02:12:47,
2633,1317,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_1317_1,2026-06-08 20:09:03,2026-06-15 12:16:33
2634,1317,Campaign Google CPC Q1,utm_source=google&utm_medium=cpc&utm_campaign=run_1317_2,2026-06-09 09:39:32,
2635,1318,Campaign Facebook SOCIAL Q1,utm_source=facebook&utm_medium=social&utm_campaign=run_1318_1,2026-05-31 00:28:22,
2636,1318,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_1318_2,2026-06-09 13:27:48,
2637,1319,Campaign Facebook EMAIL Q2,utm_source=facebook&utm_medium=email&utm_campaign=run_1319_1,2026-05-31 22:42:37,2026-06-10 21:55:47
2638,1319,Campaign Linkedin CPC Q2,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_1319_2,2026-06-03 13:03:30,
2639,1320,Campaign Facebook SOCIAL Q3,utm_source=facebook&utm_medium=social&utm_campaign=run_1320_1,2026-06-04 16:04:29,2026-06-11 05:22:13
2640,1320,Campaign Linkedin EMAIL Q1,utm_source=linkedin&utm_medium=email&utm_campaign=run_1320_2,2026-05-30 19:50:44,
2641,1321,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_1321_1,2026-06-01 19:53:56,
2642,1321,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_1321_2,2026-05-30 04:05:41,
2643,1322,Campaign Twitter CPC Q2,utm_source=twitter&utm_medium=cpc&utm_campaign=run_1322_1,2026-06-01 05:23:30,2026-06-08 08:50:38
2644,1322,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_1322_2,2026-05-31 00:43:15,
2645,1323,Campaign Partner DISPLAY Q1,utm_source=partner&utm_medium=display&utm_campaign=run_1323_1,2026-06-01 15:28:43,2026-06-07 18:08:03
2646,1323,Campaign Facebook EMAIL Q4,utm_source=facebook&utm_medium=email&utm_campaign=run_1323_2,2026-06-01 07:18:12,
2647,1324,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_1324_1,2026-06-04 04:58:07,
2648,1324,Campaign Google EMAIL Q3,utm_source=google&utm_medium=email&utm_campaign=run_1324_2,2026-05-29 00:01:47,2026-06-06 00:46:33
2649,1325,Campaign Partner AFFILIATE Q3,utm_source=partner&utm_medium=affiliate&utm_campaign=run_1325_1,2026-06-07 06:21:19,2026-06-16 18:52:24
2650,1325,Campaign Newsletter AFFILIATE Q3,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_1325_2,2026-06-06 21:15:05,2026-06-11 09:56:14
2651,1326,Campaign Partner CPC Q3,utm_source=partner&utm_medium=cpc&utm_campaign=run_1326_1,2026-05-31 22:12:00,2026-06-10 17:00:44
2652,1326,Campaign Facebook SOCIAL Q1,utm_source=facebook&utm_medium=social&utm_campaign=run_1326_2,2026-06-01 20:49:22,
2653,1327,Campaign Twitter SOCIAL Q1,utm_source=twitter&utm_medium=social&utm_campaign=run_1327_1,2026-06-05 18:19:21,
2654,1327,Campaign Linkedin EMAIL Q3,utm_source=linkedin&utm_medium=email&utm_campaign=run_1327_2,2026-06-01 23:11:46,2026-06-08 16:21:00
2655,1328,Campaign Newsletter CPC Q2,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_1328_1,2026-05-29 09:50:10,2026-06-07 03:55:22
2656,1328,Campaign Google CPC Q2,utm_source=google&utm_medium=cpc&utm_campaign=run_1328_2,2026-06-02 01:11:38,2026-06-06 02:53:18
2657,1329,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_1329_1,2026-06-02 03:05:18,2026-06-05 06:04:41
2658,1329,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_1329_2,2026-06-05 08:18:04,
2659,1330,Campaign Newsletter DISPLAY Q2,utm_source=newsletter&utm_medium=display&utm_campaign=run_1330_1,2026-06-02 02:23:24,
2660,1330,Campaign Newsletter SOCIAL Q3,utm_source=newsletter&utm_medium=social&utm_campaign=run_1330_2,2026-06-03 11:32:17,2026-06-10 02:36:14
2661,1331,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_1331_1,2026-06-07 05:35:23,
2662,1331,Campaign Twitter SOCIAL Q1,utm_source=twitter&utm_medium=social&utm_campaign=run_1331_2,2026-06-01 12:16:34,2026-06-05 09:50:09
2663,1332,Campaign Partner DISPLAY Q1,utm_source=partner&utm_medium=display&utm_campaign=run_1332_1,2026-06-03 05:01:37,
2664,1332,Campaign Newsletter DISPLAY Q1,utm_source=newsletter&utm_medium=display&utm_campaign=run_1332_2,2026-05-30 07:57:38,
2665,1333,Campaign Facebook AFFILIATE Q2,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_1333_1,2026-06-02 03:31:02,2026-06-09 09:08:31
2666,1333,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_1333_2,2026-05-29 13:57:41,
2667,1334,Campaign Google EMAIL Q3,utm_source=google&utm_medium=email&utm_campaign=run_1334_1,2026-06-05 22:54:41,2026-06-11 13:55:06
2668,1334,Campaign Partner SOCIAL Q1,utm_source=partner&utm_medium=social&utm_campaign=run_1334_2,2026-06-06 03:20:11,
2669,1335,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_1335_1,2026-05-30 04:44:28,
2670,1335,Campaign Newsletter AFFILIATE Q3,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_1335_2,2026-06-01 15:11:05,2026-06-06 22:08:44
2671,1336,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_1336_1,2026-05-31 21:54:20,2026-06-07 10:25:57
2672,1336,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_1336_2,2026-06-05 16:48:46,
2673,1337,Campaign Google EMAIL Q4,utm_source=google&utm_medium=email&utm_campaign=run_1337_1,2026-06-02 12:53:00,
2674,1337,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_1337_2,2026-05-28 19:18:13,2026-06-03 05:23:04
2675,1338,Campaign Google SOCIAL Q2,utm_source=google&utm_medium=social&utm_campaign=run_1338_1,2026-06-02 22:51:46,
2676,1338,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_1338_2,2026-06-01 09:20:52,
2677,1339,Campaign Linkedin SOCIAL Q1,utm_source=linkedin&utm_medium=social&utm_campaign=run_1339_1,2026-06-03 06:11:33,
2678,1339,Campaign Twitter SOCIAL Q2,utm_source=twitter&utm_medium=social&utm_campaign=run_1339_2,2026-06-01 15:42:57,2026-06-11 15:02:32
2679,1340,Campaign Facebook SOCIAL Q2,utm_source=facebook&utm_medium=social&utm_campaign=run_1340_1,2026-05-29 04:19:55,2026-06-06 07:26:27
2680,1340,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_1340_2,2026-06-04 04:03:27,2026-06-13 09:25:47
2681,1341,Campaign Newsletter DISPLAY Q4,utm_source=newsletter&utm_medium=display&utm_campaign=run_1341_1,2026-06-05 20:47:17,2026-06-10 05:50:28
2682,1341,Campaign Google CPC Q2,utm_source=google&utm_medium=cpc&utm_campaign=run_1341_2,2026-06-05 04:42:55,
2683,1342,Campaign Partner AFFILIATE Q3,utm_source=partner&utm_medium=affiliate&utm_campaign=run_1342_1,2026-06-06 14:54:21,2026-06-11 01:19:03
2684,1342,Campaign Partner SOCIAL Q4,utm_source=partner&utm_medium=social&utm_campaign=run_1342_2,2026-05-31 06:49:26,2026-06-05 12:47:40
2685,1343,Campaign Google AFFILIATE Q4,utm_source=google&utm_medium=affiliate&utm_campaign=run_1343_1,2026-06-07 17:56:20,
2686,1343,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_1343_2,2026-05-30 09:12:01,
2687,1344,Campaign Twitter DISPLAY Q2,utm_source=twitter&utm_medium=display&utm_campaign=run_1344_1,2026-06-02 01:20:32,2026-06-05 18:21:52
2688,1344,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_1344_2,2026-05-29 15:32:22,2026-06-07 07:50:27
2689,1345,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_1345_1,2026-06-07 12:15:49,2026-06-16 00:58:17
2690,1345,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_1345_2,2026-06-08 03:38:12,2026-06-17 13:16:35
2691,1346,Campaign Google EMAIL Q3,utm_source=google&utm_medium=email&utm_campaign=run_1346_1,2026-06-02 23:19:56,
2692,1346,Campaign Twitter EMAIL Q4,utm_source=twitter&utm_medium=email&utm_campaign=run_1346_2,2026-06-02 00:45:27,2026-06-07 17:19:10
2693,1347,Campaign Newsletter SOCIAL Q4,utm_source=newsletter&utm_medium=social&utm_campaign=run_1347_1,2026-06-08 22:59:04,2026-06-12 12:23:10
2694,1347,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_1347_2,2026-05-29 14:51:45,2026-06-06 12:09:10
2695,1348,Campaign Newsletter EMAIL Q2,utm_source=newsletter&utm_medium=email&utm_campaign=run_1348_1,2026-05-29 16:45:06,
2696,1348,Campaign Twitter CPC Q1,utm_source=twitter&utm_medium=cpc&utm_campaign=run_1348_2,2026-06-03 23:12:06,
2697,1349,Campaign Facebook CPC Q2,utm_source=facebook&utm_medium=cpc&utm_campaign=run_1349_1,2026-06-02 15:12:04,2026-06-10 23:21:45
2698,1349,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_1349_2,2026-06-02 14:24:21,2026-06-11 22:33:54
2699,1350,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_1350_1,2026-06-06 10:54:19,
2700,1350,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_1350_2,2026-05-31 17:12:21,
2701,1351,Campaign Linkedin EMAIL Q1,utm_source=linkedin&utm_medium=email&utm_campaign=run_1351_1,2026-06-06 23:50:40,2026-06-11 02:16:47
2702,1351,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_1351_2,2026-06-01 02:51:41,2026-06-07 19:29:22
2703,1352,Campaign Linkedin CPC Q1,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_1352_1,2026-05-31 11:32:20,2026-06-08 10:44:07
2704,1352,Campaign Facebook SOCIAL Q3,utm_source=facebook&utm_medium=social&utm_campaign=run_1352_2,2026-06-02 14:39:09,2026-06-06 13:23:38
2705,1353,Campaign Linkedin EMAIL Q1,utm_source=linkedin&utm_medium=email&utm_campaign=run_1353_1,2026-06-03 12:55:19,
2706,1353,Campaign Newsletter EMAIL Q3,utm_source=newsletter&utm_medium=email&utm_campaign=run_1353_2,2026-06-08 19:36:13,
2707,1354,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_1354_1,2026-06-08 23:10:43,
2708,1354,Campaign Google EMAIL Q4,utm_source=google&utm_medium=email&utm_campaign=run_1354_2,2026-06-01 01:31:51,2026-06-04 04:00:37
2709,1355,Campaign Partner EMAIL Q2,utm_source=partner&utm_medium=email&utm_campaign=run_1355_1,2026-05-30 17:22:30,2026-06-05 04:01:57
2710,1355,Campaign Partner DISPLAY Q3,utm_source=partner&utm_medium=display&utm_campaign=run_1355_2,2026-06-06 14:49:34,2026-06-16 13:53:39
2711,1356,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_1356_1,2026-05-30 09:57:51,
2712,1356,Campaign Facebook CPC Q3,utm_source=facebook&utm_medium=cpc&utm_campaign=run_1356_2,2026-06-07 04:56:17,2026-06-10 06:26:31
2713,1357,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_1357_1,2026-05-30 23:34:18,2026-06-03 16:21:30
2714,1357,Campaign Google DISPLAY Q3,utm_source=google&utm_medium=display&utm_campaign=run_1357_2,2026-05-31 22:15:41,
2715,1358,Campaign Google CPC Q3,utm_source=google&utm_medium=cpc&utm_campaign=run_1358_1,2026-06-08 00:49:28,2026-06-11 16:51:45
2716,1358,Campaign Newsletter CPC Q4,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_1358_2,2026-05-29 15:58:04,2026-06-02 12:40:06
2717,1359,Campaign Linkedin EMAIL Q3,utm_source=linkedin&utm_medium=email&utm_campaign=run_1359_1,2026-06-01 04:41:11,
2718,1359,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_1359_2,2026-06-04 00:49:07,2026-06-09 20:56:57
2719,1360,Campaign Facebook SOCIAL Q4,utm_source=facebook&utm_medium=social&utm_campaign=run_1360_1,2026-06-03 06:08:22,2026-06-10 01:04:22
2720,1360,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_1360_2,2026-05-31 04:30:56,2026-06-09 16:49:53
2721,1361,Campaign Google AFFILIATE Q4,utm_source=google&utm_medium=affiliate&utm_campaign=run_1361_1,2026-06-02 20:37:55,2026-06-10 00:38:35
2722,1361,Campaign Twitter EMAIL Q2,utm_source=twitter&utm_medium=email&utm_campaign=run_1361_2,2026-06-02 05:22:47,2026-06-07 06:45:54
2723,1362,Campaign Partner SOCIAL Q2,utm_source=partner&utm_medium=social&utm_campaign=run_1362_1,2026-06-04 01:08:00,2026-06-12 03:44:43
2724,1362,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_1362_2,2026-06-08 10:16:36,2026-06-14 04:54:04
2725,1363,Campaign Partner EMAIL Q2,utm_source=partner&utm_medium=email&utm_campaign=run_1363_1,2026-05-31 19:20:17,2026-06-07 14:22:19
2726,1363,Campaign Partner DISPLAY Q2,utm_source=partner&utm_medium=display&utm_campaign=run_1363_2,2026-06-08 05:03:18,
2727,1364,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_1364_1,2026-05-30 14:28:59,2026-06-03 02:19:32
2728,1364,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_1364_2,2026-06-05 08:28:33,
2729,1365,Campaign Partner EMAIL Q4,utm_source=partner&utm_medium=email&utm_campaign=run_1365_1,2026-06-04 03:16:47,
2730,1365,Campaign Facebook AFFILIATE Q2,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_1365_2,2026-06-04 08:02:15,
2731,1366,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_1366_1,2026-06-04 11:29:41,
2732,1366,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_1366_2,2026-06-04 04:14:11,2026-06-10 04:09:09
2733,1367,Campaign Linkedin EMAIL Q2,utm_source=linkedin&utm_medium=email&utm_campaign=run_1367_1,2026-05-29 19:07:20,2026-06-01 23:32:02
2734,1367,Campaign Linkedin CPC Q2,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_1367_2,2026-05-29 20:53:07,2026-06-05 00:44:07
2735,1368,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_1368_1,2026-05-29 02:18:02,
2736,1368,Campaign Google EMAIL Q3,utm_source=google&utm_medium=email&utm_campaign=run_1368_2,2026-05-28 16:06:59,2026-06-01 04:47:25
2737,1369,Campaign Newsletter AFFILIATE Q4,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_1369_1,2026-06-08 15:42:52,2026-06-16 13:01:06
2738,1369,Campaign Partner EMAIL Q4,utm_source=partner&utm_medium=email&utm_campaign=run_1369_2,2026-06-07 06:16:22,2026-06-12 02:09:08
2739,1370,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_1370_1,2026-06-01 18:38:07,
2740,1370,Campaign Partner SOCIAL Q2,utm_source=partner&utm_medium=social&utm_campaign=run_1370_2,2026-06-06 16:34:06,
2741,1371,Campaign Newsletter DISPLAY Q3,utm_source=newsletter&utm_medium=display&utm_campaign=run_1371_1,2026-06-09 13:22:44,
2742,1371,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_1371_2,2026-06-08 20:48:42,
2743,1372,Campaign Linkedin CPC Q4,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_1372_1,2026-05-31 11:44:59,2026-06-08 02:48:30
2744,1372,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_1372_2,2026-06-05 19:17:18,2026-06-09 21:29:17
2745,1373,Campaign Newsletter SOCIAL Q4,utm_source=newsletter&utm_medium=social&utm_campaign=run_1373_1,2026-06-07 17:43:28,
2746,1373,Campaign Twitter SOCIAL Q2,utm_source=twitter&utm_medium=social&utm_campaign=run_1373_2,2026-06-05 19:52:13,
2747,1374,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_1374_1,2026-06-01 02:22:04,2026-06-07 23:17:59
2748,1374,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_1374_2,2026-05-31 12:17:37,2026-06-05 14:23:25
2749,1375,Campaign Google EMAIL Q4,utm_source=google&utm_medium=email&utm_campaign=run_1375_1,2026-06-01 20:13:36,
2750,1375,Campaign Twitter AFFILIATE Q3,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_1375_2,2026-05-28 18:58:41,2026-06-01 14:05:30
2751,1376,Campaign Facebook AFFILIATE Q4,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_1376_1,2026-05-30 15:15:34,2026-06-05 04:01:12
2752,1376,Campaign Facebook SOCIAL Q1,utm_source=facebook&utm_medium=social&utm_campaign=run_1376_2,2026-05-31 19:47:01,
2753,1377,Campaign Linkedin SOCIAL Q1,utm_source=linkedin&utm_medium=social&utm_campaign=run_1377_1,2026-06-02 20:18:15,2026-06-09 08:36:17
2754,1377,Campaign Facebook EMAIL Q3,utm_source=facebook&utm_medium=email&utm_campaign=run_1377_2,2026-05-30 01:19:52,2026-06-04 20:51:35
2755,1378,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_1378_1,2026-06-05 10:02:23,2026-06-13 09:39:55
2756,1378,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_1378_2,2026-05-31 03:00:27,
2757,1379,Campaign Newsletter SOCIAL Q2,utm_source=newsletter&utm_medium=social&utm_campaign=run_1379_1,2026-06-03 14:22:32,2026-06-09 12:39:11
2758,1379,Campaign Facebook SOCIAL Q4,utm_source=facebook&utm_medium=social&utm_campaign=run_1379_2,2026-06-01 08:07:33,
2759,1380,Campaign Linkedin EMAIL Q4,utm_source=linkedin&utm_medium=email&utm_campaign=run_1380_1,2026-06-09 08:11:29,2026-06-14 05:27:32
2760,1380,Campaign Newsletter CPC Q2,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_1380_2,2026-06-04 11:52:22,
2761,1381,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_1381_1,2026-06-05 01:44:25,
