id,device_id,title,body,sent_at,opened_at
5497,3055,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-12 10:50:48,2026-05-12 11:24:32
5498,3056,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-05 17:56:21,
5499,3056,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-08 08:44:34,2026-05-08 10:34:30
5500,3056,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-06 13:19:59,
5501,3057,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-08 12:44:54,2026-05-08 14:40:08
5502,3057,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-04 05:44:34,2026-05-04 07:25:15
5503,3058,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-28 13:56:57,2026-05-28 15:41:57
5504,3060,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-29 14:47:46,
5505,3060,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-28 07:49:19,2026-04-28 07:51:26
5506,3060,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-28 17:05:00,2026-04-28 17:51:57
5507,3061,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-06 11:01:32,
5508,3062,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-15 07:57:23,
5509,3062,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-15 17:41:49,
5510,3062,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-15 14:20:35,2026-05-15 14:51:48
5511,3063,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-14 19:45:53,
5512,3064,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-01 17:36:33,
5513,3064,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-02 10:21:02,2026-05-02 12:02:36
5514,3065,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-06-01 04:43:34,
5515,3065,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-06-02 10:28:42,
5516,3065,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-31 13:14:34,
5517,3067,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-26 03:01:32,
5518,3067,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-26 05:10:52,2026-05-26 06:06:53
5519,3067,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-27 14:19:43,2026-05-27 14:51:50
5520,3069,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-25 10:48:03,2026-05-25 11:50:46
5521,3069,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-26 14:57:14,2026-05-26 15:55:17
5522,3069,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-25 13:48:25,2026-05-25 15:16:26
5523,3070,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-28 18:03:26,
5524,3071,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-21 10:03:15,
5525,3071,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-18 03:10:47,2026-05-18 03:53:38
5526,3072,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-03 17:41:47,2026-05-03 19:08:34
5527,3072,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-03 09:35:40,
5528,3073,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-28 23:35:24,2026-04-29 00:17:48
5529,3073,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-30 08:11:19,
5530,3073,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-27 06:22:24,
5531,3074,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-06-02 09:09:52,
5532,3075,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-22 12:28:58,
5533,3075,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-21 12:36:12,2026-04-21 13:02:05
5534,3076,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-11 06:28:45,
5535,3077,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-15 01:33:18,2026-05-15 02:15:27
5536,3078,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-06 01:20:29,2026-05-06 02:29:20
5537,3078,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-03 11:28:08,
5538,3078,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-04 13:13:42,
5539,3079,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-22 17:12:06,
5540,3080,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-07 04:18:52,2026-05-07 06:00:08
5541,3080,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-05 22:48:07,
5542,3081,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-12 12:33:23,
5543,3081,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-08 06:50:56,2026-05-08 07:59:34
5544,3082,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-12 09:10:08,
5545,3082,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-11 21:59:03,
5546,3082,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-11 13:44:58,2026-05-11 15:21:44
5547,3083,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-29 07:00:50,2026-05-29 07:15:25
5548,3083,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-31 13:58:30,2026-05-31 15:26:10
5549,3083,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-29 14:07:01,
5550,3084,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-31 11:16:58,
5551,3085,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-29 17:28:20,2026-04-29 17:44:27
5552,3086,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-17 20:53:36,2026-04-17 22:47:42
5553,3087,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-29 08:05:43,
5554,3087,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-26 14:52:27,
5555,3088,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-25 00:44:56,2026-05-25 00:51:05
5556,3088,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-25 01:02:01,2026-05-25 02:01:32
5557,3089,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-22 18:03:53,
5558,3090,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-20 10:14:12,
5559,3090,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-21 23:44:43,2026-05-22 00:37:52
5560,3091,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-19 07:06:50,2026-05-19 08:20:49
5561,3091,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-20 03:17:17,
5562,3092,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-27 13:08:48,
5563,3092,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-27 07:29:02,2026-04-27 08:10:56
5564,3092,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-29 08:44:19,2026-04-29 10:15:04
5565,3093,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-06 00:40:55,2026-05-06 02:35:14
5566,3093,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-05 21:25:00,2026-05-05 22:24:23
5567,3094,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-09 03:50:53,
5568,3094,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-05 09:21:09,
5569,3095,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-27 14:19:13,2026-05-27 14:23:51
5570,3095,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-25 09:22:54,
5571,3095,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-27 10:24:57,
5572,3096,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-29 09:47:39,2026-05-29 11:31:56
5573,3096,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-26 12:40:33,2026-05-26 13:42:09
5574,3097,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-18 14:44:59,
5575,3097,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-19 18:51:05,
5576,3098,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-30 07:09:54,2026-05-30 08:08:07
5577,3100,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-27 06:00:06,
5578,3100,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-28 22:08:38,2026-04-28 22:50:58
5579,3101,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-09 05:07:53,
5580,3102,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-16 02:23:57,
5581,3102,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-18 00:04:42,2026-05-18 00:10:49
5582,3102,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-16 12:10:08,2026-05-16 12:33:17
5583,3103,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-12 13:31:38,
5584,3104,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-20 07:13:36,2026-05-20 07:17:38
5585,3104,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-21 05:13:52,
5586,3105,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-17 06:25:49,
5587,3105,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-19 12:04:11,
5588,3105,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-19 09:42:38,
5589,3106,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-13 12:41:50,
5590,3106,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-16 10:13:05,2026-05-16 10:20:32
5591,3106,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-15 10:34:30,
5592,3108,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-29 18:05:21,
5593,3108,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-02 16:41:39,
5594,3108,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-02 01:52:31,2026-05-02 02:37:25
5595,3109,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-02 05:09:32,
5596,3109,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-06-02 13:00:50,
5597,3109,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-31 02:06:01,
5598,3110,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-17 15:07:07,
5599,3110,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-18 13:06:41,
5600,3110,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-14 10:17:16,
5601,3112,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-10 04:32:53,2026-05-10 04:52:43
5602,3112,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-10 20:35:02,
5603,3112,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-10 11:45:26,
5604,3113,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-26 04:01:57,2026-05-26 05:49:41
5605,3113,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-24 12:10:16,2026-05-24 14:05:58
5606,3114,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-31 00:04:07,2026-05-31 02:01:28
