id,product_id,attr_key,attr_value
8546,4225,Warranty,Lifetime Warranty
8547,4226,Eco-Friendly,Yes
8548,4226,Warranty,Lifetime Warranty
8549,4227,Warranty,1 Year Limited
8550,4227,Country of Origin,Assembled in USA
8551,4227,Material,Stainless Steel
8552,4228,Warranty,2 Year Manufacturer
8553,4228,Water Resistance,None
8554,4228,Country of Origin,Assembled in USA
8555,4229,Material,Recycled Plastic
8556,4230,Material,Premium Leather
8557,4231,Eco-Friendly,No
8558,4231,Water Resistance,None
8559,4232,Water Resistance,30m Atmospheric
8560,4232,Material,Recycled Plastic
8561,4232,Warranty,1 Year Limited
8562,4233,Country of Origin,Imported
8563,4233,Material,Stainless Steel
8564,4234,Material,100% Cotton
8565,4235,Material,Stainless Steel
8566,4236,Country of Origin,Imported
8567,4236,Material,Recycled Plastic
8568,4237,Eco-Friendly,Yes
8569,4237,Material,Premium Leather
8570,4238,Country of Origin,Imported
8571,4238,Water Resistance,None
8572,4239,Material,Recycled Plastic
8573,4240,Country of Origin,Imported
8574,4240,Warranty,1 Year Limited
8575,4240,Eco-Friendly,No
8576,4241,Water Resistance,30m Atmospheric
8577,4241,Country of Origin,Imported
8578,4241,Material,100% Cotton
8579,4242,Warranty,1 Year Limited
8580,4242,Material,Aluminum
8581,4243,Country of Origin,Imported
8582,4243,Water Resistance,IP67 Certified
8583,4244,Eco-Friendly,Yes
8584,4245,Material,Stainless Steel
8585,4245,Water Resistance,None
8586,4246,Country of Origin,Assembled in USA
8587,4247,Water Resistance,30m Atmospheric
8588,4247,Country of Origin,Assembled in USA
8589,4248,Material,100% Cotton
8590,4248,Country of Origin,Assembled in USA
8591,4248,Warranty,2 Year Manufacturer
8592,4249,Country of Origin,Imported
8593,4249,Eco-Friendly,Yes
8594,4249,Water Resistance,None
8595,4250,Material,Stainless Steel
8596,4250,Warranty,2 Year Manufacturer
8597,4250,Eco-Friendly,No
8598,4251,Country of Origin,Assembled in USA
8599,4252,Eco-Friendly,Yes
8600,4252,Country of Origin,Assembled in USA
8601,4252,Material,Premium Leather
8602,4253,Warranty,Lifetime Warranty
8603,4253,Country of Origin,Assembled in USA
8604,4253,Water Resistance,IP67 Certified
8605,4254,Country of Origin,Assembled in USA
8606,4254,Material,Aluminum
8607,4254,Water Resistance,IP67 Certified
8608,4255,Material,Recycled Plastic
8609,4255,Water Resistance,30m Atmospheric
8610,4256,Eco-Friendly,No
8611,4256,Material,Premium Leather
8612,4257,Material,Premium Leather
8613,4258,Water Resistance,IP67 Certified
8614,4259,Water Resistance,IP67 Certified
8615,4260,Water Resistance,IP67 Certified
8616,4260,Warranty,1 Year Limited
8617,4260,Material,Premium Leather
8618,4261,Country of Origin,Imported
8619,4261,Material,Aluminum
8620,4261,Eco-Friendly,Yes
8621,4262,Material,Stainless Steel
8622,4262,Eco-Friendly,No
8623,4262,Warranty,Lifetime Warranty
8624,4263,Country of Origin,Imported
8625,4263,Eco-Friendly,No
8626,4264,Eco-Friendly,No
8627,4265,Material,Stainless Steel
8628,4266,Water Resistance,30m Atmospheric
8629,4266,Warranty,Lifetime Warranty
8630,4266,Eco-Friendly,No
8631,4267,Eco-Friendly,No
8632,4268,Water Resistance,IP67 Certified
8633,4269,Country of Origin,Assembled in USA
8634,4269,Warranty,Lifetime Warranty
8635,4270,Eco-Friendly,No
8636,4271,Eco-Friendly,No
8637,4272,Water Resistance,IP67 Certified
8638,4272,Country of Origin,Imported
8639,4272,Warranty,1 Year Limited
8640,4273,Material,Recycled Plastic
8641,4273,Warranty,1 Year Limited
8642,4274,Water Resistance,30m Atmospheric
8643,4274,Warranty,2 Year Manufacturer
8644,4274,Eco-Friendly,No
8645,4275,Country of Origin,Imported
8646,4275,Water Resistance,30m Atmospheric
8647,4275,Material,Premium Leather
8648,4276,Country of Origin,Assembled in USA
8649,4276,Material,Premium Leather
8650,4277,Country of Origin,Imported
8651,4277,Water Resistance,None
8652,4278,Warranty,1 Year Limited
8653,4278,Eco-Friendly,No
8654,4279,Material,Stainless Steel
8655,4280,Country of Origin,Assembled in USA
8656,4280,Warranty,2 Year Manufacturer
8657,4281,Material,Premium Leather
8658,4281,Eco-Friendly,Yes
8659,4281,Country of Origin,Assembled in USA
8660,4282,Warranty,2 Year Manufacturer
8661,4282,Material,Stainless Steel
8662,4283,Water Resistance,30m Atmospheric
8663,4283,Warranty,Lifetime Warranty
8664,4284,Country of Origin,Assembled in USA
8665,4284,Warranty,Lifetime Warranty
8666,4285,Country of Origin,Assembled in USA
8667,4285,Water Resistance,None
8668,4286,Water Resistance,30m Atmospheric
8669,4286,Country of Origin,Imported
8670,4286,Material,Recycled Plastic
8671,4287,Country of Origin,Imported
8672,4287,Eco-Friendly,Yes
8673,4288,Country of Origin,Assembled in USA
8674,4288,Water Resistance,IP67 Certified
8675,4289,Material,100% Cotton
8676,4289,Country of Origin,Imported
8677,4290,Material,Stainless Steel
8678,4290,Water Resistance,30m Atmospheric
8679,4290,Eco-Friendly,Yes
8680,4291,Water Resistance,IP67 Certified
8681,4291,Warranty,2 Year Manufacturer
8682,4291,Eco-Friendly,No
8683,4292,Country of Origin,Assembled in USA
8684,4292,Eco-Friendly,No
8685,4293,Water Resistance,30m Atmospheric
8686,4294,Material,Stainless Steel
8687,4294,Country of Origin,Assembled in USA
8688,4294,Eco-Friendly,Yes
8689,4295,Warranty,1 Year Limited
8690,4296,Country of Origin,Imported
8691,4296,Material,Premium Leather
8692,4296,Eco-Friendly,No
8693,4297,Country of Origin,Imported
8694,4298,Material,Recycled Plastic
8695,4298,Warranty,Lifetime Warranty
8696,4298,Water Resistance,30m Atmospheric
8697,4299,Country of Origin,Assembled in USA
8698,4299,Material,Aluminum
8699,4299,Water Resistance,IP67 Certified
8700,4300,Eco-Friendly,Yes
8701,4300,Country of Origin,Assembled in USA
8702,4300,Warranty,1 Year Limited
8703,4301,Water Resistance,IP67 Certified
8704,4302,Eco-Friendly,No
8705,4302,Material,100% Cotton
8706,4303,Country of Origin,Assembled in USA
8707,4303,Warranty,Lifetime Warranty
8708,4304,Warranty,2 Year Manufacturer
8709,4304,Country of Origin,Imported
8710,4304,Water Resistance,IP67 Certified
8711,4305,Eco-Friendly,Yes
8712,4305,Water Resistance,IP67 Certified
8713,4306,Warranty,Lifetime Warranty
8714,4306,Material,Premium Leather
8715,4307,Water Resistance,IP67 Certified
8716,4307,Country of Origin,Imported
8717,4307,Material,Stainless Steel
8718,4308,Warranty,1 Year Limited
8719,4308,Country of Origin,Imported
8720,4308,Water Resistance,None
8721,4309,Warranty,Lifetime Warranty
8722,4310,Water Resistance,IP67 Certified
8723,4310,Country of Origin,Imported
8724,4311,Eco-Friendly,Yes
8725,4311,Water Resistance,None
8726,4312,Warranty,2 Year Manufacturer
8727,4312,Eco-Friendly,Yes
8728,4312,Material,Stainless Steel
8729,4313,Material,Aluminum
8730,4314,Water Resistance,30m Atmospheric
8731,4315,Material,100% Cotton
8732,4315,Warranty,Lifetime Warranty
8733,4315,Water Resistance,None
8734,4316,Country of Origin,Imported
8735,4317,Country of Origin,Imported
8736,4318,Eco-Friendly,No
8737,4319,Material,Recycled Plastic
8738,4320,Eco-Friendly,Yes
8739,4320,Material,100% Cotton
8740,4320,Warranty,Lifetime Warranty
8741,4321,Warranty,2 Year Manufacturer
8742,4322,Water Resistance,None
8743,4323,Material,Aluminum
8744,4324,Eco-Friendly,Yes
8745,4324,Warranty,2 Year Manufacturer
8746,4324,Water Resistance,IP67 Certified
8747,4325,Eco-Friendly,Yes
8748,4325,Warranty,1 Year Limited
8749,4325,Water Resistance,30m Atmospheric
8750,4326,Water Resistance,30m Atmospheric
8751,4326,Eco-Friendly,No
8752,4326,Material,Premium Leather
8753,4327,Eco-Friendly,No
8754,4328,Material,100% Cotton
8755,4329,Material,Recycled Plastic
8756,4330,Eco-Friendly,Yes
8757,4330,Country of Origin,Assembled in USA
8758,4331,Warranty,1 Year Limited
8759,4332,Eco-Friendly,Yes
8760,4333,Warranty,Lifetime Warranty
8761,4333,Material,100% Cotton
8762,4334,Country of Origin,Imported
8763,4335,Water Resistance,IP67 Certified
8764,4335,Warranty,2 Year Manufacturer
8765,4336,Country of Origin,Assembled in USA
8766,4336,Eco-Friendly,No
8767,4336,Warranty,Lifetime Warranty
8768,4337,Eco-Friendly,No
8769,4337,Country of Origin,Imported
8770,4338,Country of Origin,Imported
8771,4338,Warranty,2 Year Manufacturer
8772,4338,Material,Stainless Steel
8773,4339,Water Resistance,30m Atmospheric
8774,4340,Eco-Friendly,No
8775,4340,Country of Origin,Imported
8776,4340,Material,Aluminum
8777,4341,Material,Recycled Plastic
8778,4341,Eco-Friendly,Yes
8779,4342,Eco-Friendly,Yes
8780,4342,Water Resistance,30m Atmospheric
8781,4343,Warranty,1 Year Limited
8782,4343,Material,Recycled Plastic
8783,4343,Water Resistance,None
8784,4344,Material,Recycled Plastic
8785,4344,Water Resistance,None
8786,4344,Warranty,1 Year Limited
8787,4345,Material,Recycled Plastic
8788,4345,Water Resistance,IP67 Certified
8789,4346,Country of Origin,Assembled in USA
8790,4346,Water Resistance,None
8791,4346,Warranty,1 Year Limited
8792,4347,Warranty,Lifetime Warranty
8793,4347,Country of Origin,Imported
8794,4348,Material,Recycled Plastic
8795,4348,Warranty,Lifetime Warranty
8796,4349,Material,Recycled Plastic
8797,4350,Country of Origin,Assembled in USA
8798,4351,Material,Recycled Plastic
8799,4351,Warranty,Lifetime Warranty
8800,4352,Country of Origin,Assembled in USA
8801,4353,Material,100% Cotton
8802,4353,Country of Origin,Imported
8803,4353,Water Resistance,None
8804,4354,Country of Origin,Assembled in USA
8805,4355,Water Resistance,None
8806,4355,Country of Origin,Assembled in USA
8807,4356,Water Resistance,IP67 Certified
8808,4356,Material,Premium Leather
8809,4357,Country of Origin,Imported
8810,4357,Water Resistance,IP67 Certified
8811,4358,Warranty,1 Year Limited
8812,4359,Warranty,1 Year Limited
8813,4359,Water Resistance,None
8814,4359,Eco-Friendly,Yes
8815,4360,Material,Premium Leather
8816,4360,Eco-Friendly,Yes
8817,4361,Warranty,2 Year Manufacturer
8818,4362,Water Resistance,30m Atmospheric
8819,4362,Eco-Friendly,Yes
8820,4362,Country of Origin,Assembled in USA
8821,4363,Eco-Friendly,Yes
8822,4363,Water Resistance,None
8823,4363,Country of Origin,Imported
8824,4364,Country of Origin,Imported
8825,4364,Eco-Friendly,No
8826,4365,Warranty,2 Year Manufacturer
8827,4366,Material,Recycled Plastic
8828,4367,Eco-Friendly,Yes
8829,4367,Country of Origin,Assembled in USA
8830,4368,Material,Recycled Plastic
8831,4369,Warranty,2 Year Manufacturer
8832,4369,Country of Origin,Imported
8833,4369,Material,Recycled Plastic
8834,4370,Country of Origin,Imported
8835,4371,Material,Recycled Plastic
8836,4372,Country of Origin,Assembled in USA
8837,4372,Eco-Friendly,No
8838,4373,Material,Aluminum
8839,4373,Eco-Friendly,Yes
8840,4374,Country of Origin,Assembled in USA
8841,4374,Eco-Friendly,No
8842,4374,Water Resistance,None
8843,4375,Material,Stainless Steel
8844,4375,Water Resistance,30m Atmospheric
8845,4375,Eco-Friendly,No
8846,4376,Water Resistance,None
8847,4376,Eco-Friendly,Yes
8848,4377,Eco-Friendly,Yes
8849,4377,Country of Origin,Imported
8850,4378,Material,Aluminum
8851,4379,Country of Origin,Assembled in USA
8852,4379,Eco-Friendly,Yes
8853,4379,Warranty,2 Year Manufacturer
8854,4380,Water Resistance,IP67 Certified
8855,4381,Eco-Friendly,Yes
8856,4381,Water Resistance,30m Atmospheric
8857,4382,Country of Origin,Imported
8858,4382,Warranty,1 Year Limited
8859,4382,Eco-Friendly,Yes
8860,4383,Water Resistance,IP67 Certified
8861,4384,Water Resistance,None
8862,4384,Eco-Friendly,No
8863,4385,Eco-Friendly,No
8864,4385,Water Resistance,None
8865,4386,Water Resistance,IP67 Certified
8866,4387,Warranty,1 Year Limited
8867,4387,Country of Origin,Imported
8868,4387,Material,Recycled Plastic
8869,4388,Warranty,2 Year Manufacturer
8870,4388,Country of Origin,Assembled in USA
8871,4389,Warranty,2 Year Manufacturer
8872,4390,Warranty,Lifetime Warranty
8873,4390,Material,Aluminum
8874,4391,Eco-Friendly,Yes
8875,4392,Water Resistance,IP67 Certified
8876,4392,Eco-Friendly,Yes
8877,4393,Eco-Friendly,Yes
8878,4393,Warranty,Lifetime Warranty
8879,4393,Water Resistance,IP67 Certified
8880,4394,Water Resistance,IP67 Certified
8881,4394,Eco-Friendly,Yes
8882,4395,Material,100% Cotton
8883,4395,Water Resistance,None
8884,4396,Eco-Friendly,No
8885,4397,Water Resistance,IP67 Certified
8886,4397,Warranty,2 Year Manufacturer
8887,4397,Eco-Friendly,Yes
8888,4398,Warranty,2 Year Manufacturer
8889,4399,Water Resistance,None
8890,4400,Material,100% Cotton
8891,4400,Country of Origin,Imported
8892,4401,Eco-Friendly,Yes
8893,4402,Material,Recycled Plastic
8894,4402,Eco-Friendly,No
8895,4402,Warranty,Lifetime Warranty
8896,4403,Warranty,2 Year Manufacturer
8897,4404,Eco-Friendly,No
8898,4404,Warranty,1 Year Limited
8899,4404,Material,Recycled Plastic
8900,4405,Water Resistance,30m Atmospheric
8901,4405,Warranty,1 Year Limited
8902,4405,Material,Stainless Steel
8903,4406,Eco-Friendly,Yes
8904,4406,Warranty,Lifetime Warranty
8905,4407,Material,Premium Leather
8906,4407,Water Resistance,None
8907,4408,Warranty,1 Year Limited
8908,4408,Country of Origin,Imported
8909,4408,Eco-Friendly,Yes
8910,4409,Eco-Friendly,Yes
8911,4410,Warranty,1 Year Limited
8912,4410,Material,Aluminum
8913,4410,Water Resistance,IP67 Certified
8914,4411,Eco-Friendly,No
8915,4411,Country of Origin,Assembled in USA
8916,4411,Material,100% Cotton
8917,4412,Material,Premium Leather
8918,4412,Water Resistance,None
8919,4413,Eco-Friendly,No
8920,4413,Warranty,1 Year Limited
8921,4413,Country of Origin,Assembled in USA
8922,4414,Country of Origin,Imported
8923,4414,Eco-Friendly,Yes
8924,4414,Material,Stainless Steel
8925,4415,Country of Origin,Assembled in USA
8926,4415,Water Resistance,IP67 Certified
8927,4416,Warranty,Lifetime Warranty
8928,4417,Material,Recycled Plastic
8929,4417,Eco-Friendly,No
8930,4417,Warranty,2 Year Manufacturer
8931,4418,Country of Origin,Assembled in USA
8932,4419,Material,Premium Leather
8933,4420,Material,Stainless Steel
8934,4420,Warranty,1 Year Limited
8935,4420,Water Resistance,IP67 Certified
8936,4421,Material,Recycled Plastic
8937,4422,Eco-Friendly,No
8938,4423,Material,Aluminum
8939,4424,Eco-Friendly,No
8940,4425,Warranty,2 Year Manufacturer
8941,4425,Country of Origin,Imported
8942,4426,Eco-Friendly,Yes
8943,4426,Warranty,Lifetime Warranty
8944,4427,Country of Origin,Assembled in USA
8945,4428,Water Resistance,None
8946,4428,Eco-Friendly,Yes
8947,4429,Eco-Friendly,Yes
8948,4429,Country of Origin,Assembled in USA
8949,4430,Country of Origin,Imported
8950,4430,Water Resistance,None
8951,4431,Eco-Friendly,Yes
8952,4431,Material,Recycled Plastic
8953,4431,Warranty,Lifetime Warranty
8954,4432,Country of Origin,Imported
8955,4433,Material,Recycled Plastic
8956,4433,Water Resistance,30m Atmospheric
8957,4433,Eco-Friendly,Yes
8958,4434,Eco-Friendly,Yes
8959,4435,Material,Premium Leather
8960,4436,Eco-Friendly,No
8961,4437,Water Resistance,IP67 Certified
8962,4437,Material,Premium Leather
8963,4438,Material,Aluminum
8964,4438,Country of Origin,Assembled in USA
8965,4439,Eco-Friendly,Yes
8966,4439,Country of Origin,Assembled in USA
8967,4439,Water Resistance,IP67 Certified
8968,4440,Eco-Friendly,Yes
8969,4440,Country of Origin,Assembled in USA
8970,4441,Warranty,Lifetime Warranty
8971,4441,Eco-Friendly,No
8972,4441,Material,100% Cotton
8973,4442,Material,Aluminum
8974,4442,Water Resistance,IP67 Certified
8975,4443,Warranty,Lifetime Warranty
8976,4443,Water Resistance,IP67 Certified
8977,4444,Water Resistance,IP67 Certified
8978,4445,Country of Origin,Imported
8979,4445,Warranty,Lifetime Warranty
8980,4445,Water Resistance,IP67 Certified
8981,4446,Warranty,1 Year Limited
8982,4446,Eco-Friendly,Yes
8983,4447,Material,Premium Leather
8984,4447,Water Resistance,IP67 Certified
8985,4447,Eco-Friendly,No
8986,4448,Water Resistance,30m Atmospheric
8987,4448,Warranty,1 Year Limited
8988,4448,Eco-Friendly,Yes
8989,4449,Country of Origin,Assembled in USA
8990,4450,Material,Aluminum
8991,4450,Water Resistance,None
8992,4450,Eco-Friendly,No
8993,4451,Eco-Friendly,Yes
8994,4451,Warranty,Lifetime Warranty
8995,4452,Water Resistance,IP67 Certified
8996,4453,Material,Premium Leather
8997,4453,Water Resistance,None
8998,4454,Warranty,1 Year Limited
8999,4454,Eco-Friendly,Yes
9000,4455,Warranty,1 Year Limited
9001,4456,Country of Origin,Assembled in USA
9002,4456,Water Resistance,30m Atmospheric
9003,4456,Eco-Friendly,Yes
9004,4457,Material,Recycled Plastic
9005,4458,Eco-Friendly,No
9006,4458,Country of Origin,Assembled in USA
9007,4458,Warranty,1 Year Limited
9008,4459,Eco-Friendly,Yes
9009,4459,Material,Stainless Steel
9010,4460,Warranty,2 Year Manufacturer
9011,4461,Warranty,1 Year Limited
9012,4462,Material,Stainless Steel
9013,4462,Water Resistance,30m Atmospheric
9014,4463,Warranty,2 Year Manufacturer
9015,4463,Water Resistance,30m Atmospheric
9016,4463,Country of Origin,Assembled in USA
9017,4464,Material,Premium Leather
9018,4464,Warranty,2 Year Manufacturer
9019,4465,Eco-Friendly,Yes
9020,4465,Country of Origin,Assembled in USA
9021,4465,Material,Recycled Plastic
9022,4466,Country of Origin,Imported
9023,4466,Water Resistance,IP67 Certified
9024,4466,Eco-Friendly,No
9025,4467,Water Resistance,IP67 Certified
9026,4467,Material,Recycled Plastic
9027,4468,Country of Origin,Assembled in USA
9028,4469,Material,Recycled Plastic
9029,4470,Water Resistance,30m Atmospheric
9030,4470,Eco-Friendly,Yes
9031,4471,Country of Origin,Imported
9032,4472,Country of Origin,Imported
9033,4472,Eco-Friendly,No
9034,4473,Country of Origin,Assembled in USA
9035,4473,Material,Premium Leather
9036,4473,Eco-Friendly,Yes
9037,4474,Eco-Friendly,Yes
9038,4474,Material,Recycled Plastic
9039,4474,Country of Origin,Imported
9040,4475,Warranty,2 Year Manufacturer
9041,4475,Country of Origin,Assembled in USA
9042,4476,Country of Origin,Assembled in USA
