id,external_item_id,title,item_type,metadata_json
1364,item_17a5097a_1364,Eco Kit (Model 1364),entertainment,"{""sku_reference"": ""SKU-842-1364"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.56}"
1365,item_2853b6c8_1365,Premium Monitor (Model 1365),entertainment,"{""sku_reference"": ""SKU-894-1365"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.22}"
1366,item_7f3cda3c_1366,Eco Gear (Model 1366),entertainment,"{""sku_reference"": ""SKU-237-1366"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.13}"
1367,item_0e7791e9_1367,Vintage Tracker (Model 1367),electronics,"{""sku_reference"": ""SKU-997-1367"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
1368,item_76383399_1368,Eco Kit (Model 1368),home_goods,"{""sku_reference"": ""SKU-808-1368"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
1369,item_0aa882e8_1369,Smart Tracker (Model 1369),apparel,"{""sku_reference"": ""SKU-283-1369"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
1370,item_37ce08b7_1370,Ergonomic Kit (Model 1370),books,"{""sku_reference"": ""SKU-470-1370"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.24}"
1371,item_1005d337_1371,Ergonomic Kit (Model 1371),apparel,"{""sku_reference"": ""SKU-303-1371"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
1372,item_25ab1d93_1372,Premium Device (Model 1372),books,"{""sku_reference"": ""SKU-330-1372"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.58}"
1373,item_898b8f00_1373,Wireless Gear (Model 1373),entertainment,"{""sku_reference"": ""SKU-142-1373"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.12}"
1374,item_08138090_1374,Ultra Tracker (Model 1374),apparel,"{""sku_reference"": ""SKU-959-1374"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
1375,item_f6123291_1375,Ultra Console (Model 1375),electronics,"{""sku_reference"": ""SKU-185-1375"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
1376,item_a5a2ee81_1376,Classic Monitor (Model 1376),apparel,"{""sku_reference"": ""SKU-505-1376"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
1377,item_9d514905_1377,Wireless Monitor (Model 1377),electronics,"{""sku_reference"": ""SKU-531-1377"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.33}"
1378,item_f59d4ebc_1378,Smart Monitor (Model 1378),home_goods,"{""sku_reference"": ""SKU-291-1378"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.62}"
1379,item_018fefb1_1379,Vintage Pack (Model 1379),electronics,"{""sku_reference"": ""SKU-287-1379"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
1380,item_981fe5dc_1380,Classic Console (Model 1380),books,"{""sku_reference"": ""SKU-318-1380"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1381,item_123631bc_1381,Smart Hub (Model 1381),entertainment,"{""sku_reference"": ""SKU-403-1381"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.3}"
1382,item_e530b82c_1382,Ultra Device (Model 1382),apparel,"{""sku_reference"": ""SKU-118-1382"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.46}"
1383,item_476afd42_1383,Eco Pack (Model 1383),fitness,"{""sku_reference"": ""SKU-651-1383"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
1384,item_58d3ecff_1384,Classic Pack (Model 1384),electronics,"{""sku_reference"": ""SKU-328-1384"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
1385,item_7d3f9f98_1385,Premium Pack (Model 1385),fitness,"{""sku_reference"": ""SKU-105-1385"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.13}"
1386,item_a5d00318_1386,Eco Tracker (Model 1386),fitness,"{""sku_reference"": ""SKU-244-1386"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.43}"
1387,item_db75200c_1387,Ultra Console (Model 1387),books,"{""sku_reference"": ""SKU-935-1387"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.1}"
1388,item_24feceba_1388,Ergonomic Kit (Model 1388),electronics,"{""sku_reference"": ""SKU-649-1388"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
1389,item_7a1e99e7_1389,Vintage Apparel (Model 1389),home_goods,"{""sku_reference"": ""SKU-333-1389"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.44}"
1390,item_a35e1f71_1390,Eco Hub (Model 1390),books,"{""sku_reference"": ""SKU-301-1390"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.3}"
1391,item_a492117e_1391,Classic Pack (Model 1391),apparel,"{""sku_reference"": ""SKU-326-1391"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
1392,item_feb2a342_1392,Premium Tracker (Model 1392),electronics,"{""sku_reference"": ""SKU-456-1392"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.59}"
1393,item_b935d8ee_1393,Premium Monitor (Model 1393),fitness,"{""sku_reference"": ""SKU-796-1393"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
1394,item_2cf3165d_1394,Eco Hub (Model 1394),fitness,"{""sku_reference"": ""SKU-595-1394"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
1395,item_955acab0_1395,Vintage Apparel (Model 1395),entertainment,"{""sku_reference"": ""SKU-356-1395"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.61}"
1396,item_ec4ba8a9_1396,Smart Console (Model 1396),fitness,"{""sku_reference"": ""SKU-821-1396"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.16}"
1397,item_f18024b9_1397,Vintage Apparel (Model 1397),electronics,"{""sku_reference"": ""SKU-464-1397"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1398,item_d28b8ae7_1398,Eco Pack (Model 1398),electronics,"{""sku_reference"": ""SKU-795-1398"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1399,item_070f0246_1399,Eco Tracker (Model 1399),electronics,"{""sku_reference"": ""SKU-159-1399"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
1400,item_7c829aa5_1400,Vintage Tracker (Model 1400),books,"{""sku_reference"": ""SKU-139-1400"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.57}"
1401,item_747ade99_1401,Classic Apparel (Model 1401),home_goods,"{""sku_reference"": ""SKU-375-1401"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
1402,item_1aba0a2c_1402,Ultra Hub (Model 1402),apparel,"{""sku_reference"": ""SKU-886-1402"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
1403,item_cf8cb6e2_1403,Smart Pack (Model 1403),home_goods,"{""sku_reference"": ""SKU-842-1403"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.13}"
1404,item_5a712945_1404,Ultra Monitor (Model 1404),home_goods,"{""sku_reference"": ""SKU-453-1404"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
1405,item_507d1368_1405,Ergonomic Apparel (Model 1405),electronics,"{""sku_reference"": ""SKU-865-1405"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.32}"
1406,item_a3f7a2f0_1406,Premium Kit (Model 1406),fitness,"{""sku_reference"": ""SKU-902-1406"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.24}"
1407,item_a2227f88_1407,Premium Hub (Model 1407),fitness,"{""sku_reference"": ""SKU-772-1407"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.57}"
1408,item_f215c50c_1408,Wireless Kit (Model 1408),home_goods,"{""sku_reference"": ""SKU-738-1408"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
1409,item_3d5e8498_1409,Eco Hub (Model 1409),fitness,"{""sku_reference"": ""SKU-286-1409"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1410,item_64674888_1410,Smart Tracker (Model 1410),fitness,"{""sku_reference"": ""SKU-781-1410"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
1411,item_60026e48_1411,Ultra Apparel (Model 1411),entertainment,"{""sku_reference"": ""SKU-590-1411"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1412,item_c5bd0057_1412,Premium Tracker (Model 1412),electronics,"{""sku_reference"": ""SKU-251-1412"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
1413,item_40e0905a_1413,Premium Monitor (Model 1413),entertainment,"{""sku_reference"": ""SKU-586-1413"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
1414,item_d29da563_1414,Smart Pack (Model 1414),books,"{""sku_reference"": ""SKU-997-1414"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1415,item_359e859e_1415,Ultra Apparel (Model 1415),books,"{""sku_reference"": ""SKU-616-1415"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
1416,item_c8cc4b36_1416,Ultra Tracker (Model 1416),books,"{""sku_reference"": ""SKU-568-1416"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
1417,item_83645c7f_1417,Classic Device (Model 1417),apparel,"{""sku_reference"": ""SKU-725-1417"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
1418,item_2232db84_1418,Wireless Hub (Model 1418),books,"{""sku_reference"": ""SKU-229-1418"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.54}"
1419,item_7dab9a42_1419,Premium Tracker (Model 1419),books,"{""sku_reference"": ""SKU-836-1419"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.48}"
1420,item_de83157b_1420,Classic Apparel (Model 1420),apparel,"{""sku_reference"": ""SKU-822-1420"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.28}"
1421,item_13498052_1421,Ergonomic Hub (Model 1421),electronics,"{""sku_reference"": ""SKU-220-1421"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
1422,item_68a220e0_1422,Classic Device (Model 1422),electronics,"{""sku_reference"": ""SKU-721-1422"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.45}"
1423,item_88264cf1_1423,Wireless Hub (Model 1423),books,"{""sku_reference"": ""SKU-282-1423"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.54}"
1424,item_f211ac6d_1424,Eco Hub (Model 1424),home_goods,"{""sku_reference"": ""SKU-966-1424"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
1425,item_a5465cb0_1425,Classic Apparel (Model 1425),electronics,"{""sku_reference"": ""SKU-246-1425"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
1426,item_ebb9f6b6_1426,Ergonomic Hub (Model 1426),books,"{""sku_reference"": ""SKU-494-1426"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
1427,item_9764b949_1427,Ultra Console (Model 1427),apparel,"{""sku_reference"": ""SKU-299-1427"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.36}"
1428,item_cce07a58_1428,Ultra Console (Model 1428),fitness,"{""sku_reference"": ""SKU-910-1428"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
1429,item_0b599d5e_1429,Smart Kit (Model 1429),apparel,"{""sku_reference"": ""SKU-606-1429"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.27}"
1430,item_81c048b0_1430,Wireless Pack (Model 1430),apparel,"{""sku_reference"": ""SKU-470-1430"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.32}"
1431,item_5fb62b0a_1431,Ultra Hub (Model 1431),apparel,"{""sku_reference"": ""SKU-717-1431"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
1432,item_0d06ef9a_1432,Classic Pack (Model 1432),apparel,"{""sku_reference"": ""SKU-978-1432"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1433,item_ec1555bf_1433,Wireless Pack (Model 1433),entertainment,"{""sku_reference"": ""SKU-622-1433"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
1434,item_764c34ed_1434,Ergonomic Gear (Model 1434),apparel,"{""sku_reference"": ""SKU-519-1434"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1435,item_eb8d8aa8_1435,Ultra Gear (Model 1435),apparel,"{""sku_reference"": ""SKU-487-1435"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.21}"
1436,item_8b8b195f_1436,Smart Tracker (Model 1436),fitness,"{""sku_reference"": ""SKU-226-1436"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.4}"
1437,item_c2cce770_1437,Classic Gear (Model 1437),entertainment,"{""sku_reference"": ""SKU-646-1437"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.6}"
1438,item_da4aad83_1438,Ergonomic Monitor (Model 1438),electronics,"{""sku_reference"": ""SKU-229-1438"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
1439,item_5c35480c_1439,Classic Device (Model 1439),apparel,"{""sku_reference"": ""SKU-211-1439"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
1440,item_fdb993d2_1440,Classic Monitor (Model 1440),apparel,"{""sku_reference"": ""SKU-942-1440"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.1}"
1441,item_225f70a3_1441,Eco Gear (Model 1441),home_goods,"{""sku_reference"": ""SKU-381-1441"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
1442,item_0cf5922f_1442,Classic Console (Model 1442),electronics,"{""sku_reference"": ""SKU-109-1442"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1443,item_ec696e37_1443,Eco Gear (Model 1443),books,"{""sku_reference"": ""SKU-560-1443"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.25}"
1444,item_38ba57c5_1444,Classic Tracker (Model 1444),fitness,"{""sku_reference"": ""SKU-344-1444"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
1445,item_1c5b65b3_1445,Vintage Kit (Model 1445),fitness,"{""sku_reference"": ""SKU-722-1445"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1446,item_141e88db_1446,Vintage Console (Model 1446),electronics,"{""sku_reference"": ""SKU-993-1446"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
1447,item_7c1387bc_1447,Eco Hub (Model 1447),entertainment,"{""sku_reference"": ""SKU-310-1447"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.64}"
1448,item_709c57c1_1448,Vintage Gear (Model 1448),apparel,"{""sku_reference"": ""SKU-702-1448"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
1449,item_920f5155_1449,Vintage Console (Model 1449),apparel,"{""sku_reference"": ""SKU-301-1449"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1450,item_9682d8ab_1450,Ergonomic Kit (Model 1450),fitness,"{""sku_reference"": ""SKU-539-1450"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.6}"
1451,item_b8e5959c_1451,Premium Console (Model 1451),fitness,"{""sku_reference"": ""SKU-315-1451"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.25}"
1452,item_11ad7896_1452,Ergonomic Hub (Model 1452),fitness,"{""sku_reference"": ""SKU-995-1452"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
1453,item_57b8487a_1453,Premium Gear (Model 1453),entertainment,"{""sku_reference"": ""SKU-519-1453"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
1454,item_9851f7b1_1454,Ergonomic Pack (Model 1454),fitness,"{""sku_reference"": ""SKU-505-1454"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.65}"
1455,item_0e2f9491_1455,Ergonomic Monitor (Model 1455),home_goods,"{""sku_reference"": ""SKU-924-1455"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.51}"
1456,item_7230b460_1456,Smart Device (Model 1456),entertainment,"{""sku_reference"": ""SKU-434-1456"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
1457,item_5fc36bb6_1457,Ergonomic Pack (Model 1457),home_goods,"{""sku_reference"": ""SKU-252-1457"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.54}"
1458,item_c1a330e0_1458,Eco Console (Model 1458),entertainment,"{""sku_reference"": ""SKU-872-1458"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
1459,item_247946d9_1459,Classic Hub (Model 1459),home_goods,"{""sku_reference"": ""SKU-189-1459"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.64}"
1460,item_2ef7ec13_1460,Vintage Gear (Model 1460),entertainment,"{""sku_reference"": ""SKU-534-1460"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.31}"
1461,item_176cd0df_1461,Ultra Monitor (Model 1461),apparel,"{""sku_reference"": ""SKU-556-1461"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
1462,item_f785b64b_1462,Eco Device (Model 1462),books,"{""sku_reference"": ""SKU-846-1462"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.6}"
1463,item_afe958e8_1463,Vintage Device (Model 1463),fitness,"{""sku_reference"": ""SKU-955-1463"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1464,item_be33a63d_1464,Ergonomic Device (Model 1464),electronics,"{""sku_reference"": ""SKU-482-1464"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
1465,item_aee2d347_1465,Premium Tracker (Model 1465),books,"{""sku_reference"": ""SKU-756-1465"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
1466,item_7d89ff52_1466,Premium Gear (Model 1466),home_goods,"{""sku_reference"": ""SKU-824-1466"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.6}"
1467,item_d078fcf7_1467,Vintage Pack (Model 1467),home_goods,"{""sku_reference"": ""SKU-308-1467"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
1468,item_7b569756_1468,Vintage Tracker (Model 1468),apparel,"{""sku_reference"": ""SKU-239-1468"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
1469,item_1d7e65fb_1469,Smart Hub (Model 1469),home_goods,"{""sku_reference"": ""SKU-432-1469"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
1470,item_33727b81_1470,Ultra Monitor (Model 1470),fitness,"{""sku_reference"": ""SKU-475-1470"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.17}"
1471,item_cc652ac2_1471,Ergonomic Kit (Model 1471),apparel,"{""sku_reference"": ""SKU-877-1471"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.18}"
1472,item_268a1eca_1472,Ultra Hub (Model 1472),fitness,"{""sku_reference"": ""SKU-309-1472"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.49}"
1473,item_953f9dde_1473,Ergonomic Hub (Model 1473),electronics,"{""sku_reference"": ""SKU-833-1473"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.4}"
1474,item_ff97c9aa_1474,Vintage Pack (Model 1474),apparel,"{""sku_reference"": ""SKU-854-1474"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
1475,item_e2349557_1475,Classic Device (Model 1475),fitness,"{""sku_reference"": ""SKU-813-1475"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.6}"
1476,item_27b3439f_1476,Ultra Kit (Model 1476),home_goods,"{""sku_reference"": ""SKU-887-1476"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.64}"
1477,item_6be33023_1477,Vintage Hub (Model 1477),entertainment,"{""sku_reference"": ""SKU-794-1477"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1478,item_d80aec9a_1478,Classic Pack (Model 1478),apparel,"{""sku_reference"": ""SKU-921-1478"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.53}"
1479,item_a51db492_1479,Vintage Tracker (Model 1479),home_goods,"{""sku_reference"": ""SKU-485-1479"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.41}"
1480,item_5af6749e_1480,Eco Hub (Model 1480),apparel,"{""sku_reference"": ""SKU-333-1480"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
1481,item_2f4b6d80_1481,Eco Hub (Model 1481),electronics,"{""sku_reference"": ""SKU-373-1481"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.41}"
