id,profile_id,item_id,rank,reason,generated_at
13379,2676,1238,4,Frequently purchased together with items in your cart,2026-03-10 08:15:46
13380,2676,1412,5,Trending item in your preferred category,2026-03-08 23:48:36
13381,2677,1078,1,New arrival matching your brand affinities,2026-04-01 15:38:50
13382,2677,1220,2,Based on your recent viewing history,2026-03-25 05:10:08
13383,2677,815,3,Trending item in your preferred category,2026-03-31 03:28:15
13384,2677,1393,4,Trending item in your preferred category,2026-03-29 17:44:08
13385,2677,1070,5,Highly rated by users with similar profiles,2026-03-30 19:11:54
13386,2678,81,1,Based on your recent viewing history,2026-04-07 10:53:56
13387,2678,467,2,Based on your recent viewing history,2026-04-03 14:34:25
13388,2678,689,3,Highly rated by users with similar profiles,2026-04-03 11:18:11
13389,2678,374,4,Trending item in your preferred category,2026-03-31 23:19:48
13390,2678,771,5,Frequently purchased together with items in your cart,2026-04-04 15:35:32
13391,2679,1000,1,Trending item in your preferred category,2026-05-11 12:30:13
13392,2679,488,2,Frequently purchased together with items in your cart,2026-05-11 07:54:48
13393,2679,90,3,Based on your recent viewing history,2026-05-12 09:11:16
13394,2679,393,4,Highly rated by users with similar profiles,2026-05-11 17:02:28
13395,2679,882,5,Frequently purchased together with items in your cart,2026-05-09 18:27:05
13396,2680,376,1,Trending item in your preferred category,2026-03-28 00:22:56
13397,2680,484,2,Highly rated by users with similar profiles,2026-03-25 19:40:37
13398,2680,929,3,Trending item in your preferred category,2026-04-02 00:00:11
13399,2680,1051,4,New arrival matching your brand affinities,2026-03-31 12:24:32
13400,2680,974,5,New arrival matching your brand affinities,2026-03-30 02:11:08
13401,2681,70,1,New arrival matching your brand affinities,2026-04-26 20:26:35
13402,2681,1407,2,Based on your recent viewing history,2026-05-02 11:17:12
13403,2681,815,3,Based on your recent viewing history,2026-04-30 11:38:52
13404,2681,1050,4,New arrival matching your brand affinities,2026-04-25 19:05:27
13405,2681,602,5,Based on your recent viewing history,2026-04-29 08:50:09
13406,2682,917,1,Trending item in your preferred category,2026-04-28 17:42:35
13407,2682,677,2,Highly rated by users with similar profiles,2026-05-06 05:22:50
13408,2682,1486,3,Based on your recent viewing history,2026-05-01 02:52:34
13409,2682,201,4,Trending item in your preferred category,2026-04-29 00:55:10
13410,2682,741,5,Highly rated by users with similar profiles,2026-05-07 02:39:18
13411,2683,127,1,Trending item in your preferred category,2026-03-15 13:39:43
13412,2683,301,2,Frequently purchased together with items in your cart,2026-03-18 21:42:13
13413,2683,413,3,Frequently purchased together with items in your cart,2026-03-15 02:26:03
13414,2683,298,4,Trending item in your preferred category,2026-03-22 09:08:34
13415,2683,262,5,Frequently purchased together with items in your cart,2026-03-14 03:59:58
13416,2684,589,1,Based on your recent viewing history,2026-02-23 22:27:54
13417,2684,1394,2,Highly rated by users with similar profiles,2026-02-20 05:00:41
13418,2684,1445,3,Highly rated by users with similar profiles,2026-02-18 03:29:31
13419,2684,1169,4,Frequently purchased together with items in your cart,2026-02-14 01:47:13
13420,2684,183,5,New arrival matching your brand affinities,2026-02-23 01:46:00
13421,2685,1445,1,Trending item in your preferred category,2026-03-07 00:05:56
13422,2685,1026,2,Frequently purchased together with items in your cart,2026-03-06 19:11:07
13423,2685,557,3,Based on your recent viewing history,2026-03-05 20:32:15
13424,2685,155,4,Based on your recent viewing history,2026-03-12 03:11:42
13425,2685,510,5,New arrival matching your brand affinities,2026-03-06 14:28:46
13426,2686,1357,1,Trending item in your preferred category,2026-03-24 17:14:03
13427,2686,544,2,Frequently purchased together with items in your cart,2026-03-25 16:37:54
13428,2686,1042,3,Highly rated by users with similar profiles,2026-03-19 05:35:58
13429,2686,924,4,Frequently purchased together with items in your cart,2026-03-18 13:06:51
13430,2686,1318,5,Based on your recent viewing history,2026-03-23 22:11:48
13431,2687,1025,1,Trending item in your preferred category,2026-03-25 02:13:17
13432,2687,81,2,New arrival matching your brand affinities,2026-03-28 01:29:17
13433,2687,500,3,Highly rated by users with similar profiles,2026-03-23 08:12:14
13434,2687,1094,4,New arrival matching your brand affinities,2026-03-25 20:34:02
13435,2687,49,5,Trending item in your preferred category,2026-03-29 08:59:04
13436,2688,339,1,New arrival matching your brand affinities,2026-04-04 11:38:49
13437,2688,473,2,Frequently purchased together with items in your cart,2026-04-03 18:55:05
13438,2688,1477,3,Frequently purchased together with items in your cart,2026-04-04 13:55:20
13439,2688,728,4,Highly rated by users with similar profiles,2026-03-26 20:24:21
13440,2688,203,5,New arrival matching your brand affinities,2026-04-02 16:40:24
13441,2689,692,1,Highly rated by users with similar profiles,2026-06-03 21:44:50
13442,2689,774,2,Trending item in your preferred category,2026-06-05 07:48:06
13443,2689,862,3,Based on your recent viewing history,2026-06-01 05:52:36
13444,2689,750,4,Based on your recent viewing history,2026-05-27 01:37:53
13445,2689,1397,5,Based on your recent viewing history,2026-06-03 04:07:23
13446,2690,636,1,Based on your recent viewing history,2026-02-25 03:36:17
13447,2690,757,2,New arrival matching your brand affinities,2026-02-24 22:35:07
13448,2690,1499,3,Trending item in your preferred category,2026-02-20 06:06:22
13449,2690,56,4,Based on your recent viewing history,2026-02-24 07:09:17
13450,2690,81,5,Based on your recent viewing history,2026-02-27 20:41:37
13451,2691,1009,1,Trending item in your preferred category,2026-02-21 21:05:58
13452,2691,584,2,Highly rated by users with similar profiles,2026-02-19 21:19:07
13453,2691,1227,3,Based on your recent viewing history,2026-02-18 14:54:52
13454,2691,1111,4,Trending item in your preferred category,2026-02-19 10:11:45
13455,2691,429,5,Frequently purchased together with items in your cart,2026-02-19 19:45:12
13456,2692,1276,1,Highly rated by users with similar profiles,2026-04-06 17:23:17
13457,2692,1336,2,New arrival matching your brand affinities,2026-03-30 04:41:09
13458,2692,1165,3,Highly rated by users with similar profiles,2026-04-03 19:35:23
13459,2692,1315,4,New arrival matching your brand affinities,2026-04-03 11:03:24
13460,2692,920,5,Based on your recent viewing history,2026-04-02 18:57:00
13461,2693,1034,1,Based on your recent viewing history,2026-03-30 03:53:49
13462,2693,828,2,New arrival matching your brand affinities,2026-03-21 23:45:53
13463,2693,588,3,Trending item in your preferred category,2026-03-21 03:33:48
13464,2693,1367,4,Frequently purchased together with items in your cart,2026-03-22 03:34:06
13465,2693,1087,5,Based on your recent viewing history,2026-03-25 04:03:49
13466,2694,813,1,Frequently purchased together with items in your cart,2026-03-03 08:01:35
13467,2694,735,2,Trending item in your preferred category,2026-03-06 00:44:06
13468,2694,1486,3,Frequently purchased together with items in your cart,2026-03-01 01:05:48
13469,2694,1019,4,Trending item in your preferred category,2026-02-26 20:21:11
13470,2694,517,5,Highly rated by users with similar profiles,2026-02-26 21:30:34
13471,2695,864,1,Trending item in your preferred category,2026-05-05 19:14:47
13472,2695,6,2,Frequently purchased together with items in your cart,2026-05-03 10:57:08
13473,2695,490,3,Trending item in your preferred category,2026-05-05 17:14:13
13474,2695,588,4,Highly rated by users with similar profiles,2026-05-05 08:49:05
13475,2695,1169,5,Trending item in your preferred category,2026-05-02 07:20:27
13476,2696,161,1,Highly rated by users with similar profiles,2026-03-25 22:24:55
13477,2696,113,2,Trending item in your preferred category,2026-03-27 14:43:56
13478,2696,574,3,Frequently purchased together with items in your cart,2026-03-31 20:31:29
13479,2696,1091,4,New arrival matching your brand affinities,2026-03-23 02:24:37
13480,2696,771,5,New arrival matching your brand affinities,2026-03-27 12:52:29
13481,2697,1438,1,Frequently purchased together with items in your cart,2026-02-28 18:59:01
13482,2697,553,2,Trending item in your preferred category,2026-02-21 01:32:59
13483,2697,1392,3,Trending item in your preferred category,2026-02-21 08:02:12
13484,2697,1093,4,Frequently purchased together with items in your cart,2026-02-20 00:27:05
13485,2697,762,5,New arrival matching your brand affinities,2026-02-22 06:19:41
13486,2698,296,1,New arrival matching your brand affinities,2026-04-13 18:40:52
13487,2698,297,2,New arrival matching your brand affinities,2026-04-10 04:55:33
13488,2698,346,3,New arrival matching your brand affinities,2026-04-11 23:51:31
13489,2698,837,4,Based on your recent viewing history,2026-04-08 12:23:00
13490,2698,1081,5,Highly rated by users with similar profiles,2026-04-17 09:18:49
13491,2699,1172,1,Highly rated by users with similar profiles,2026-04-18 23:34:19
13492,2699,1278,2,Trending item in your preferred category,2026-04-19 14:44:19
13493,2699,421,3,Frequently purchased together with items in your cart,2026-04-13 21:25:06
13494,2699,1222,4,Highly rated by users with similar profiles,2026-04-14 01:24:46
13495,2699,802,5,New arrival matching your brand affinities,2026-04-19 06:42:39
13496,2700,432,1,Frequently purchased together with items in your cart,2026-03-12 04:14:41
13497,2700,735,2,Highly rated by users with similar profiles,2026-03-09 22:15:10
13498,2700,902,3,Frequently purchased together with items in your cart,2026-03-07 13:54:07
13499,2700,921,4,New arrival matching your brand affinities,2026-03-09 23:34:50
13500,2700,1354,5,Highly rated by users with similar profiles,2026-03-14 21:14:02
13501,2701,853,1,Highly rated by users with similar profiles,2026-05-31 05:38:12
13502,2701,897,2,Highly rated by users with similar profiles,2026-05-29 05:05:22
13503,2701,1237,3,Frequently purchased together with items in your cart,2026-05-26 00:39:05
13504,2701,170,4,Trending item in your preferred category,2026-05-22 04:53:07
13505,2701,1478,5,New arrival matching your brand affinities,2026-05-31 02:18:24
13506,2702,1094,1,Based on your recent viewing history,2026-02-24 02:15:04
13507,2702,547,2,Based on your recent viewing history,2026-02-25 17:45:02
13508,2702,902,3,Based on your recent viewing history,2026-02-19 16:16:36
13509,2702,418,4,New arrival matching your brand affinities,2026-02-23 23:35:56
13510,2702,1477,5,Frequently purchased together with items in your cart,2026-02-20 19:56:35
13511,2703,1178,1,Frequently purchased together with items in your cart,2026-03-22 03:20:31
13512,2703,1284,2,Based on your recent viewing history,2026-03-21 08:30:39
13513,2703,1250,3,New arrival matching your brand affinities,2026-03-26 04:24:30
13514,2703,848,4,New arrival matching your brand affinities,2026-03-28 13:59:21
13515,2703,684,5,Frequently purchased together with items in your cart,2026-03-25 07:21:48
13516,2704,227,1,Highly rated by users with similar profiles,2026-03-04 08:14:06
13517,2704,674,2,Frequently purchased together with items in your cart,2026-02-25 22:42:00
13518,2704,1269,3,New arrival matching your brand affinities,2026-02-26 03:29:30
13519,2704,585,4,Highly rated by users with similar profiles,2026-03-04 21:29:01
13520,2704,379,5,Highly rated by users with similar profiles,2026-03-04 02:55:29
13521,2705,72,1,Highly rated by users with similar profiles,2026-03-30 17:15:04
13522,2705,48,2,Highly rated by users with similar profiles,2026-03-27 14:24:11
13523,2705,670,3,Trending item in your preferred category,2026-03-24 20:02:16
13524,2705,1356,4,Based on your recent viewing history,2026-03-30 17:34:35
13525,2705,139,5,New arrival matching your brand affinities,2026-03-29 05:28:22
13526,2706,1204,1,New arrival matching your brand affinities,2026-05-16 11:18:26
13527,2706,1190,2,Based on your recent viewing history,2026-05-14 02:46:06
13528,2706,868,3,Frequently purchased together with items in your cart,2026-05-12 19:18:46
13529,2706,1123,4,Trending item in your preferred category,2026-05-15 07:13:12
13530,2706,949,5,Frequently purchased together with items in your cart,2026-05-16 06:51:24
13531,2707,1214,1,Trending item in your preferred category,2026-03-13 07:32:25
13532,2707,747,2,Based on your recent viewing history,2026-03-20 06:56:25
13533,2707,14,3,Based on your recent viewing history,2026-03-13 17:22:20
13534,2707,201,4,Trending item in your preferred category,2026-03-15 08:50:25
13535,2707,1096,5,Based on your recent viewing history,2026-03-20 07:06:24
13536,2708,1153,1,New arrival matching your brand affinities,2026-06-04 06:43:24
13537,2708,421,2,Trending item in your preferred category,2026-05-30 04:04:13
13538,2708,1259,3,New arrival matching your brand affinities,2026-06-04 17:52:46
13539,2708,788,4,New arrival matching your brand affinities,2026-06-01 15:35:53
13540,2708,1221,5,Trending item in your preferred category,2026-05-29 09:04:49
13541,2709,1297,1,New arrival matching your brand affinities,2026-02-24 23:46:09
